,dish_type,price,star,comment_num,location
8930,烧烤烤肉,130,4,31,黄浦区
8931,烧烤烤肉,147,5,197,松江区
8932,烧烤烤肉,107,4,397,浦东新区
8933,烧烤烤肉,75,4,129,静安区
8934,烧烤烤肉,112,4,25,普陀区
8935,烧烤烤肉,88,4,30,徐汇区
8936,烧烤烤肉,50,3,4,浦东新区
8937,烧烤烤肉,170,4,5,宝山区
8938,烧烤烤肉,128,4,38,静安区
8939,烧烤烤肉,114,4,20,静安区
8940,烧烤烤肉,78,5,161,嘉定区
8941,烧烤烤肉,94,3,1,浦东新区
8942,烧烤烤肉,103,4,21,闵行区
8943,烧烤烤肉,111,4,7,静安区
8944,烧烤烤肉,67,4,8,浦东新区
8945,烧烤烤肉,105,5,16,浦东新区
8946,烧烤烤肉,80,3,1,青浦区
8947,烧烤烤肉,74,3,6,浦东新区
8948,烧烤烤肉,107,4,20,闵行区
8949,烧烤烤肉,67,4,20,浦东新区
8950,烧烤烤肉,93,4,64,嘉定区
8951,烧烤烤肉,67,3,0,闵行区
8952,烧烤烤肉,125,5,9,黄浦区
8953,烧烤烤肉,85,0,1,闵行区
8954,烧烤烤肉,94,5,66,闵行区
8955,烧烤烤肉,114,4,22,松江区
8956,烧烤烤肉,79,4,5,静安区
8957,烧烤烤肉,79,4,5,静安区
8958,烧烤烤肉,48,4,13,松江区
8959,烧烤烤肉,226,4,5,徐汇区
8960,烧烤烤肉,115,3,5,长宁区
8961,烧烤烤肉,87,5,53,静安区
8962,烧烤烤肉,92,3,13,闵行区
8963,烧烤烤肉,50,0,0,松江区
8964,烧烤烤肉,115,4,29,徐汇区
8965,烧烤烤肉,150,4,51,浦东新区
8966,烧烤烤肉,53,4,6,静安区
8967,烧烤烤肉,149,4,21,黄浦区
8968,烧烤烤肉,108,3,38,静安区
8969,烧烤烤肉,76,4,8,闵行区
8970,烧烤烤肉,81,3,140,闵行区
8971,烧烤烤肉,69,5,15,普陀区
8972,烧烤烤肉,69,5,15,普陀区
8973,烧烤烤肉,115,5,48,闵行区
8974,烧烤烤肉,45,3,0,松江区
8975,烧烤烤肉,100,4,2,静安区
8976,烧烤烤肉,113,4,5,黄浦区
8977,烧烤烤肉,110,4,9,黄浦区
8978,烧烤烤肉,85,4,20,杨浦区
8979,烧烤烤肉,33,3,5,松江区
8980,烧烤烤肉,91,4,4,闵行区
8981,烧烤烤肉,119,4,17,闵行区
8982,烧烤烤肉,34,4,99,浦东新区
8983,烧烤烤肉,228,5,178,松江区
8984,烧烤烤肉,288,4,2,虹口区
8985,烧烤烤肉,108,4,20,松江区
8986,烧烤烤肉,156,4,8,闵行区
8987,烧烤烤肉,105,3,2,长宁区
8988,烧烤烤肉,56,4,197,奉贤区
8989,烧烤烤肉,89,4,26,松江区
8990,烧烤烤肉,103,3,87,浦东新区
8991,烧烤烤肉,54,3,0,宝山区
8992,烧烤烤肉,86,4,46,青浦区
8993,烧烤烤肉,214,4,2,闵行区
8994,烧烤烤肉,90,4,15,杨浦区
8995,烧烤烤肉,225,4,0,长宁区
8996,烧烤烤肉,118,5,592,浦东新区
8997,烧烤烤肉,111,3,0,静安区
8998,烧烤烤肉,74,4,7,虹口区
8999,烧烤烤肉,165,4,10,长宁区
9000,烧烤烤肉,104,3,5,浦东新区
9001,烧烤烤肉,65,4,22,松江区
9002,烧烤烤肉,65,4,22,松江区
9003,烧烤烤肉,41,4,108,闵行区
9004,烧烤烤肉,114,3,0,黄浦区
9005,烧烤烤肉,71,4,1,嘉定区
9006,烧烤烤肉,73,4,7,徐汇区
9007,烧烤烤肉,116,4,2,长宁区
9008,烧烤烤肉,50,3,2,金山区
9009,烧烤烤肉,75,4,9,虹口区
9010,烧烤烤肉,65,5,244,浦东新区
9011,烧烤烤肉,45,5,3,杨浦区
9012,烧烤烤肉,50,4,1,普陀区
9013,烧烤烤肉,100,4,52,松江区
9014,烧烤烤肉,159,5,5,浦东新区
9015,烧烤烤肉,131,4,8,嘉定区
9016,烧烤烤肉,110,4,6,静安区
9017,烧烤烤肉,78,5,799,青浦区
9018,烧烤烤肉,126,4,1,徐汇区
9019,烧烤烤肉,93,3,0,杨浦区
9020,烧烤烤肉,0,0,1,杨浦区
9021,烧烤烤肉,68,3,0,嘉定区
9022,烧烤烤肉,74,4,0,虹口区
9023,烧烤烤肉,82,3,81,闵行区
9024,烧烤烤肉,88,5,7,静安区
9025,烧烤烤肉,88,4,15,普陀区
9026,烧烤烤肉,68,4,0,闵行区
9027,烧烤烤肉,71,4,3,杨浦区
9028,烧烤烤肉,75,3,1,闵行区
9029,烧烤烤肉,70,4,87,奉贤区
9030,烧烤烤肉,68,4,24,闵行区
9031,烧烤烤肉,67,3,0,嘉定区
9032,烧烤烤肉,70,4,87,奉贤区
9033,烧烤烤肉,68,4,24,闵行区
9034,烧烤烤肉,67,3,0,嘉定区
9035,烧烤烤肉,75,4,5,松江区
9036,烧烤烤肉,82,3,32,闵行区
9037,烧烤烤肉,59,3,4,嘉定区
9038,烧烤烤肉,89,5,9,闵行区
9039,烧烤烤肉,84,5,85,浦东新区
9040,烧烤烤肉,110,4,6,闵行区
9041,烧烤烤肉,94,4,1,静安区
9042,烧烤烤肉,98,4,0,杨浦区
9043,烧烤烤肉,110,3,5,杨浦区
9044,烧烤烤肉,78,5,597,嘉定区
9045,烧烤烤肉,142,5,2,静安区
9046,烧烤烤肉,92,3,1,浦东新区
9047,烧烤烤肉,95,4,17,闵行区
9048,烧烤烤肉,191,4,2,长宁区
9049,烧烤烤肉,58,3,1,松江区
9050,烧烤烤肉,123,4,7,普陀区
9051,烧烤烤肉,94,3,57,徐汇区
9052,烧烤烤肉,96,4,36,杨浦区
9053,烧烤烤肉,67,4,4,闵行区
9054,烧烤烤肉,44,3,0,松江区
9055,烧烤烤肉,80,4,7,静安区
9056,烧烤烤肉,141,4,27,松江区
9057,烧烤烤肉,157,4,9,闵行区
9058,烧烤烤肉,113,4,34,闵行区
9059,烧烤烤肉,152,3,47,浦东新区
9060,烧烤烤肉,42,4,0,闵行区
9061,烧烤烤肉,136,4,1,徐汇区
9062,烧烤烤肉,42,4,0,闵行区
9063,烧烤烤肉,136,4,1,徐汇区
9064,烧烤烤肉,84,5,344,浦东新区
9065,烧烤烤肉,100,4,59,闵行区
9066,烧烤烤肉,51,4,24,嘉定区
9067,烧烤烤肉,50,3,7,青浦区
9068,烧烤烤肉,101,4,4,松江区
9069,烧烤烤肉,62,5,55,松江区
9070,烧烤烤肉,83,5,70,松江区
9071,烧烤烤肉,86,4,2,闵行区
9072,烧烤烤肉,69,4,85,闵行区
9073,烧烤烤肉,150,3,7,浦东新区
9074,烧烤烤肉,76,4,16,闵行区
9075,烧烤烤肉,91,5,131,金山区
9076,烧烤烤肉,53,3,54,青浦区
9077,火锅,105,4,1503,静安区
9078,火锅,100,5,6265,松江区
9079,火锅,92,5,2580,奉贤区
9080,火锅,70,5,206,静安区
9081,火锅,120,4,9408,浦东新区
9082,火锅,93,4,5340,宝山区
9083,火锅,103,4,70,静安区
9084,火锅,54,5,1373,松江区
9085,火锅,58,5,1635,金山区
9086,火锅,104,5,1847,浦东新区
9087,火锅,49,5,6643,松江区
9088,火锅,56,5,4214,奉贤区
9089,火锅,69,5,36,嘉定区
9090,火锅,68,5,3730,金山区
9091,火锅,43,4,6830,奉贤区
9092,火锅,69,5,340,长宁区
9093,火锅,95,5,299,浦东新区
9094,火锅,57,4,7123,其他区
9095,火锅,81,4,636,静安区
9096,火锅,58,5,2890,嘉定区
9097,火锅,59,4,6814,嘉定区
9098,火锅,65,5,1409,嘉定区
9099,火锅,41,4,2033,松江区
9100,火锅,87,5,1071,浦东新区
9101,火锅,126,4,15,长宁区
9102,火锅,43,4,3211,青浦区
9103,火锅,103,4,6232,松江区
9104,火锅,137,4,339,黄浦区
9105,火锅,39,4,2834,松江区
9106,火锅,22,5,733,奉贤区
9107,火锅,97,3,59,松江区
9108,火锅,40,5,998,奉贤区
9109,火锅,89,5,61,杨浦区
9110,火锅,74,5,21,金山区
9111,火锅,49,4,2172,奉贤区
9112,火锅,97,4,5719,松江区
9113,火锅,116,4,333,黄浦区
9114,火锅,50,4,2430,浦东新区
9115,火锅,59,4,4405,浦东新区
9116,火锅,133,5,277,静安区
9117,火锅,38,5,3692,松江区
9118,火锅,56,4,540,杨浦区
9119,火锅,115,4,54,浦东新区
9120,火锅,53,4,1518,青浦区
9121,火锅,57,4,2136,嘉定区
9122,火锅,116,5,247,静安区
9123,火锅,59,4,6022,嘉定区
9124,火锅,62,5,771,嘉定区
9125,火锅,113,5,292,徐汇区
9126,火锅,65,4,490,宝山区
9127,火锅,72,4,3420,松江区
9128,火锅,98,4,3478,徐汇区
9129,火锅,88,4,6093,青浦区
9130,火锅,70,5,359,宝山区
9131,火锅,113,5,401,闵行区
9132,火锅,55,4,60,奉贤区
9133,火锅,50,3,1996,徐汇区
9134,火锅,118,4,1616,黄浦区
9135,火锅,61,3,6530,松江区
9136,火锅,89,4,632,虹口区
9137,火锅,110,5,157,闵行区
9138,火锅,85,3,310,静安区
9139,火锅,45,5,466,松江区
9140,火锅,107,4,74,黄浦区
9141,火锅,106,4,332,闵行区
9142,火锅,32,4,464,金山区
9143,火锅,70,4,7,嘉定区
9144,火锅,51,3,612,嘉定区
9145,火锅,101,4,3048,徐汇区
9146,火锅,117,5,438,黄浦区
9147,火锅,59,4,281,松江区
9148,火锅,29,4,174,静安区
9149,火锅,88,5,841,静安区
9150,火锅,71,4,52,静安区
9151,火锅,82,3,187,浦东新区
9152,火锅,88,5,841,静安区
9153,火锅,54,5,61,杨浦区
9154,火锅,88,4,121,徐汇区
9155,火锅,75,4,4,闵行区
9156,火锅,17,4,14,松江区
9157,火锅,14,5,1165,松江区
9158,火锅,89,4,65,徐汇区
9159,火锅,52,4,176,嘉定区
9160,火锅,69,4,208,宝山区
9161,火锅,108,3,4,奉贤区
9162,火锅,14,5,1838,青浦区
9163,火锅,59,5,461,浦东新区
9164,火锅,73,5,267,杨浦区
9165,火锅,50,4,24,青浦区
9166,火锅,55,4,1509,奉贤区
9167,火锅,68,5,84,嘉定区
9168,火锅,101,4,3048,徐汇区
9169,火锅,65,4,362,宝山区
9170,火锅,80,4,2,浦东新区
9171,火锅,35,4,438,松江区
9172,火锅,28,4,575,浦东新区
9173,火锅,113,5,347,徐汇区
9174,火锅,34,4,254,嘉定区
9175,火锅,66,4,863,静安区
9176,火锅,102,4,23,徐汇区
9177,火锅,45,4,941,宝山区
9178,火锅,30,4,87,奉贤区
9179,火锅,112,5,197,长宁区
9180,火锅,19,3,605,金山区
9181,火锅,42,5,226,浦东新区
9182,烧烤烤肉,91,5,131,金山区
9183,烧烤烤肉,53,3,54,青浦区
9184,烧烤烤肉,82,4,78,长宁区
9185,烧烤烤肉,53,4,2,黄浦区
9186,烧烤烤肉,99,5,64,闵行区
9187,烧烤烤肉,236,5,0,浦东新区
9188,烧烤烤肉,50,3,7,静安区
9189,烧烤烤肉,56,4,14,奉贤区
9190,烧烤烤肉,106,5,277,黄浦区
9191,烧烤烤肉,68,5,70,虹口区
9192,烧烤烤肉,83,4,49,闵行区
9193,烧烤烤肉,158,4,0,静安区
9194,烧烤烤肉,0,4,10,长宁区
9195,烧烤烤肉,55,3,5,徐汇区
9196,烧烤烤肉,96,4,364,闵行区
9197,火锅,118,4,53,松江区
9198,火锅,67,4,507,闵行区
9199,火锅,57,4,573,奉贤区
9200,火锅,85,5,706,其他区
9201,火锅,67,4,1255,浦东新区
9202,火锅,49,4,746,浦东新区
9203,火锅,110,5,819,杨浦区
9204,火锅,68,4,1505,浦东新区
9205,火锅,82,4,745,松江区
9206,火锅,110,4,35,宝山区
9207,火锅,59,4,1230,浦东新区
9208,火锅,57,4,398,青浦区
9209,火锅,108,5,1958,浦东新区
9210,火锅,19,4,3194,金山区
9211,火锅,37,4,1095,松江区
9212,火锅,112,3,32,金山区
9213,火锅,48,5,4917,松江区
9214,火锅,131,5,4423,松江区
9215,火锅,108,4,16,普陀区
9216,火锅,110,4,2980,长宁区
9217,火锅,95,5,1557,奉贤区
9218,火锅,93,5,212,虹口区
9219,火锅,105,4,7971,浦东新区
9220,火锅,99,4,4713,松江区
9221,火锅,79,4,540,浦东新区
9222,火锅,131,5,5472,松江区
9223,火锅,58,4,7783,奉贤区
9224,火锅,105,4,28,浦东新区
9225,火锅,120,4,3579,浦东新区
9226,火锅,58,4,4256,闵行区
9227,火锅,149,4,35,徐汇区
9228,火锅,93,4,3312,宝山区
9229,火锅,110,3,1279,长宁区
9230,火锅,98,4,6,杨浦区
9231,火锅,131,4,2493,嘉定区
9232,火锅,68,4,3417,浦东新区
9233,火锅,110,3,492,奉贤区
9234,火锅,97,4,1249,浦东新区
9235,火锅,86,5,1088,奉贤区
9236,火锅,98,5,4512,浦东新区
9237,火锅,56,4,2043,浦东新区
9238,火锅,58,4,2408,浦东新区
9239,火锅,118,3,106,浦东新区
9240,火锅,52,4,3342,松江区
9241,火锅,83,5,2975,奉贤区
9242,火锅,110,3,492,奉贤区
9243,火锅,98,4,1113,杨浦区
9244,火锅,102,4,1443,宝山区
9245,火锅,98,5,4512,浦东新区
9246,火锅,38,4,4790,宝山区
9247,火锅,59,5,438,宝山区
9248,火锅,118,3,106,浦东新区
9249,火锅,88,4,4998,奉贤区
9250,火锅,97,4,4675,黄浦区
9251,火锅,132,5,3,普陀区
9252,火锅,53,4,75,奉贤区
9253,火锅,95,4,684,长宁区
9254,火锅,153,4,0,长宁区
9255,火锅,80,4,4265,虹口区
9256,火锅,79,4,1406,浦东新区
9257,火锅,108,4,497,嘉定区
9258,火锅,94,4,2143,浦东新区
9259,火锅,52,4,2195,奉贤区
9260,火锅,110,5,196,长宁区
9261,火锅,59,3,4601,浦东新区
9262,火锅,97,4,3672,杨浦区
9263,火锅,106,5,8,嘉定区
9264,火锅,84,5,2543,普陀区
9265,火锅,50,4,2354,浦东新区
9266,火锅,131,4,26,长宁区
9267,火锅,80,4,2157,浦东新区
9268,火锅,52,4,1307,嘉定区
9269,火锅,133,4,336,徐汇区
9270,火锅,65,4,1905,嘉定区
9271,火锅,57,4,1600,闵行区
9272,火锅,133,4,336,徐汇区
9273,火锅,42,5,1747,闵行区
9274,火锅,49,4,1611,静安区
9275,火锅,102,5,51,黄浦区
9276,火锅,56,4,3269,松江区
9277,火锅,84,4,2894,闵行区
9278,火锅,96,5,111,杨浦区
9279,火锅,63,5,3785,金山区
9280,火锅,58,4,3685,青浦区
9281,火锅,140,4,22,浦东新区
9282,火锅,94,4,2357,长宁区
9283,火锅,30,4,661,徐汇区
9284,火锅,98,5,310,虹口区
9285,火锅,120,4,631,浦东新区
9286,火锅,58,4,902,浦东新区
9287,烧烤烤肉,58,3,5,浦东新区
9288,烧烤烤肉,66,4,261,青浦区
9289,烧烤烤肉,0,0,0,松江区
9290,烧烤烤肉,89,3,15,闵行区
9291,烧烤烤肉,80,3,7,杨浦区
9292,烧烤烤肉,66,5,1190,其他区
9293,烧烤烤肉,60,3,0,宝山区
9294,烧烤烤肉,45,0,0,嘉定区
9295,烧烤烤肉,770,5,0,闵行区
9296,烧烤烤肉,106,4,150,嘉定区
9297,烧烤烤肉,30,4,11,青浦区
9298,烧烤烤肉,131,4,52,松江区
9299,烧烤烤肉,138,4,0,静安区
9300,烧烤烤肉,96,3,12,嘉定区
9301,烧烤烤肉,56,4,5,闵行区
9302,火锅,98,5,310,虹口区
9303,火锅,103,4,1480,浦东新区
9304,火锅,58,4,1176,闵行区
9305,火锅,279,5,1,浦东新区
9306,火锅,105,5,4137,徐汇区
9307,火锅,60,3,3015,浦东新区
9308,火锅,105,4,70,长宁区
9309,火锅,54,5,1450,宝山区
9310,火锅,55,4,2172,浦东新区
9311,火锅,116,4,4,黄浦区
9312,火锅,79,4,1821,松江区
9313,火锅,55,4,4419,静安区
9314,火锅,132,4,3,长宁区
9315,火锅,151,4,633,黄浦区
9316,火锅,61,4,1442,闵行区
9317,火锅,119,4,117,静安区
9318,火锅,52,4,1618,嘉定区
9319,火锅,110,5,447,浦东新区
9320,火锅,97,4,3,浦东新区
9321,火锅,112,4,746,浦东新区
9322,火锅,50,4,1565,奉贤区
9323,火锅,109,4,1,普陀区
9324,火锅,62,3,1827,宝山区
9325,火锅,91,4,1343,徐汇区
9326,火锅,143,4,0,杨浦区
9327,火锅,57,4,1154,闵行区
9328,火锅,94,5,2504,闵行区
9329,火锅,411,5,1,普陀区
9330,火锅,82,5,1845,宝山区
9331,火锅,26,4,686,松江区
9332,烧烤烤肉,56,4,5,闵行区
9333,烧烤烤肉,81,3,3,金山区
9334,烧烤烤肉,87,0,2,闵行区
9335,烧烤烤肉,95,0,3,黄浦区
9336,烧烤烤肉,136,5,12,浦东新区
9337,烧烤烤肉,78,3,2,静安区
9338,烧烤烤肉,32,4,0,闵行区
9339,烧烤烤肉,60,4,0,虹口区
9340,烧烤烤肉,103,4,188,浦东新区
9341,烧烤烤肉,66,4,6,静安区
9342,烧烤烤肉,73,5,972,宝山区
9343,烧烤烤肉,200,4,1,徐汇区
9344,烧烤烤肉,430,5,0,静安区
9345,烧烤烤肉,116,5,9,松江区
9346,烧烤烤肉,92,4,1,普陀区
9347,火锅,143,4,0,杨浦区
9348,火锅,29,3,1999,松江区
9349,火锅,79,4,1080,宝山区
9350,火锅,411,5,1,普陀区
9351,火锅,57,3,1180,金山区
9352,火锅,98,4,649,宝山区
9353,火锅,133,5,175,普陀区
9354,火锅,75,4,1480,闵行区
9355,火锅,84,4,577,金山区
9356,火锅,115,4,1,杨浦区
9357,火锅,40,3,1,浦东新区
9358,火锅,52,4,1026,杨浦区
9359,火锅,110,3,23,黄浦区
9360,火锅,86,4,2046,普陀区
9361,火锅,53,4,771,松江区
9362,烧烤烤肉,111,3,0,杨浦区
9363,烧烤烤肉,107,3,4,黄浦区
9364,烧烤烤肉,108,4,0,宝山区
9365,烧烤烤肉,102,5,1,闵行区
9366,烧烤烤肉,95,3,6,静安区
9367,烧烤烤肉,110,4,5,长宁区
9368,烧烤烤肉,117,4,0,浦东新区
9369,烧烤烤肉,149,4,1,浦东新区
9370,烧烤烤肉,155,4,4,闵行区
9371,烧烤烤肉,56,3,0,金山区
9372,烧烤烤肉,101,4,1,杨浦区
9373,烧烤烤肉,144,4,129,嘉定区
9374,烧烤烤肉,70,0,0,闵行区
9375,烧烤烤肉,110,3,66,浦东新区
9376,烧烤烤肉,64,5,245,浦东新区
9377,火锅,132,4,5,青浦区
9378,火锅,67,5,548,金山区
9379,火锅,93,4,1055,松江区
9380,火锅,131,4,0,浦东新区
9381,火锅,51,4,2734,宝山区
9382,火锅,96,3,794,浦东新区
9383,火锅,101,4,42,徐汇区
9384,火锅,89,4,942,普陀区
9385,火锅,62,4,364,浦东新区
9386,火锅,94,5,100,杨浦区
9387,火锅,99,4,783,浦东新区
9388,火锅,63,4,425,浦东新区
9389,火锅,162,4,9,徐汇区
9390,火锅,68,4,1251,浦东新区
9391,火锅,70,4,1088,宝山区
9392,火锅,79,4,460,宝山区
9393,火锅,48,3,574,杨浦区
9394,火锅,117,4,202,松江区
9395,火锅,140,4,0,静安区
9396,火锅,100,4,2641,虹口区
9397,火锅,93,4,1596,青浦区
9398,火锅,102,4,3,闵行区
9399,火锅,51,4,471,松江区
9400,火锅,49,4,1356,黄浦区
9401,火锅,121,5,5,静安区
9402,火锅,50,4,2275,松江区
9403,火锅,120,4,4378,黄浦区
9404,火锅,104,4,6,闵行区
9405,火锅,89,3,335,闵行区
9406,火锅,96,5,945,宝山区
9407,烧烤烤肉,128,4,38,徐汇区
9408,烧烤烤肉,51,3,7,松江区
9409,烧烤烤肉,50,3,2,其他区
9410,烧烤烤肉,149,3,0,杨浦区
9411,烧烤烤肉,15,4,0,杨浦区
9412,烧烤烤肉,53,4,10,宝山区
9413,烧烤烤肉,68,3,6,徐汇区
9414,烧烤烤肉,130,5,21,闵行区
9415,烧烤烤肉,51,3,8,闵行区
9416,烧烤烤肉,108,4,1,杨浦区
9417,烧烤烤肉,81,4,24,金山区
9418,烧烤烤肉,107,4,394,浦东新区
9419,烧烤烤肉,87,4,8,杨浦区
9420,烧烤烤肉,70,3,5,浦东新区
9421,烧烤烤肉,46,3,2,嘉定区
9422,火锅,104,4,6,闵行区
9423,火锅,48,4,660,松江区
9424,火锅,81,4,1039,黄浦区
9425,火锅,123,5,22,普陀区
9426,火锅,54,4,1050,浦东新区
9427,火锅,61,4,510,金山区
9428,火锅,230,5,0,静安区
9429,火锅,56,4,284,闵行区
9430,火锅,59,4,405,闵行区
9431,火锅,114,4,20,静安区
9432,火锅,21,3,1168,浦东新区
9433,火锅,60,4,1731,杨浦区
9434,火锅,155,4,2,浦东新区
9435,火锅,80,4,650,松江区
9436,火锅,65,4,179,宝山区
9437,烧烤烤肉,50,3,3,闵行区
9438,烧烤烤肉,49,4,37,静安区
9439,烧烤烤肉,111,3,99,普陀区
9440,烧烤烤肉,0,3,90,浦东新区
9441,烧烤烤肉,83,4,5,徐汇区
9442,烧烤烤肉,80,4,712,闵行区
9443,烧烤烤肉,142,4,0,长宁区
9444,烧烤烤肉,61,4,10,松江区
9445,烧烤烤肉,113,3,7,松江区
9446,烧烤烤肉,51,5,170,奉贤区
9447,烧烤烤肉,85,5,98,浦东新区
9448,烧烤烤肉,177,4,1,浦东新区
9449,烧烤烤肉,108,4,101,杨浦区
9450,烧烤烤肉,81,3,823,宝山区
9451,烧烤烤肉,66,4,1,长宁区
9452,火锅,123,4,16,黄浦区
9453,火锅,93,4,1116,静安区
9454,火锅,103,3,407,静安区
9455,火锅,295,5,0,静安区
9456,火锅,69,5,604,浦东新区
9457,火锅,41,4,1112,浦东新区
9458,火锅,131,4,7,嘉定区
9459,火锅,68,4,245,浦东新区
9460,火锅,49,3,213,松江区
9461,火锅,145,4,7,闵行区
9462,火锅,29,5,191,松江区
9463,火锅,89,4,1044,其他区
9464,火锅,142,3,9,宝山区
9465,火锅,25,4,213,青浦区
9466,火锅,39,4,743,松江区
9467,火锅,397,5,0,长宁区
9468,火锅,55,4,1717,浦东新区
9469,火锅,93,4,369,宝山区
9470,火锅,104,3,0,浦东新区
9471,火锅,48,4,563,青浦区
9472,火锅,152,4,8,浦东新区
9473,火锅,495,5,1,黄浦区
9474,火锅,92,5,104,徐汇区
9475,火锅,14,4,143,松江区
9476,火锅,136,3,6,闵行区
9477,火锅,67,4,94,闵行区
9478,火锅,73,4,1023,普陀区
9479,火锅,74,4,1,普陀区
9480,火锅,78,4,104,闵行区
9481,火锅,62,4,160,宝山区
9482,烧烤烤肉,0,4,120,金山区
9483,烧烤烤肉,65,4,710,普陀区
9484,烧烤烤肉,80,5,7,闵行区
9485,烧烤烤肉,117,4,18,虹口区
9486,烧烤烤肉,70,4,18,浦东新区
9487,烧烤烤肉,140,3,15,杨浦区
9488,烧烤烤肉,224,4,6,黄浦区
9489,烧烤烤肉,93,3,3,静安区
9490,烧烤烤肉,63,3,635,嘉定区
9491,烧烤烤肉,187,5,2,静安区
9492,烧烤烤肉,63,3,0,浦东新区
9493,烧烤烤肉,88,5,61,长宁区
9494,烧烤烤肉,100,5,39,普陀区
9495,烧烤烤肉,60,3,36,闵行区
9496,烧烤烤肉,269,4,5,闵行区
9497,火锅,74,4,1,普陀区
9498,火锅,60,4,472,宝山区
9499,火锅,41,4,286,松江区
9500,火锅,114,4,24,静安区
9501,火锅,86,4,154,松江区
9502,火锅,48,4,528,青浦区
9503,火锅,140,4,25,黄浦区
9504,火锅,44,4,2033,青浦区
9505,火锅,36,4,358,奉贤区
9506,火锅,180,5,1,虹口区
9507,火锅,74,4,178,闵行区
9508,火锅,74,5,1443,松江区
9509,火锅,76,5,147,杨浦区
9510,火锅,60,4,605,嘉定区
9511,火锅,70,5,537,宝山区
9512,烧烤烤肉,269,4,5,闵行区
9513,烧烤烤肉,94,4,79,杨浦区
9514,烧烤烤肉,162,4,0,杨浦区
9515,烧烤烤肉,84,3,1,徐汇区
9516,烧烤烤肉,70,4,27,闵行区
9517,烧烤烤肉,68,3,0,嘉定区
9518,烧烤烤肉,71,3,308,浦东新区
9519,烧烤烤肉,182,5,3,闵行区
9520,烧烤烤肉,81,5,147,浦东新区
9521,烧烤烤肉,48,5,50,宝山区
9522,烧烤烤肉,64,4,94,宝山区
9523,烧烤烤肉,113,4,17,徐汇区
9524,烧烤烤肉,40,3,0,松江区
9525,烧烤烤肉,176,4,8,黄浦区
9526,烧烤烤肉,63,3,2,闵行区
9527,火锅,104,4,0,普陀区
9528,火锅,40,4,433,青浦区
9529,火锅,100,5,338,长宁区
9530,火锅,63,5,97,浦东新区
9531,火锅,82,4,474,浦东新区
9532,火锅,75,4,71,浦东新区
9533,火锅,149,4,134,闵行区
9534,火锅,77,4,361,普陀区
9535,火锅,59,4,1487,嘉定区
9536,火锅,128,4,10,黄浦区
9537,火锅,63,3,576,嘉定区
9538,火锅,72,4,1361,静安区
9539,火锅,416,5,0,黄浦区
9540,火锅,60,4,210,松江区
9541,火锅,105,5,344,普陀区
9542,烧烤烤肉,71,5,280,闵行区
9543,烧烤烤肉,48,5,54,松江区
9544,烧烤烤肉,75,4,10,闵行区
9545,烧烤烤肉,63,3,302,浦东新区
9546,烧烤烤肉,96,4,19,嘉定区
9547,烧烤烤肉,98,5,228,闵行区
9548,烧烤烤肉,159,4,0,杨浦区
9549,烧烤烤肉,84,3,1,闵行区
9550,烧烤烤肉,64,3,0,徐汇区
9551,烧烤烤肉,89,5,39,松江区
9552,烧烤烤肉,68,3,75,宝山区
9553,烧烤烤肉,77,4,2,松江区
9554,烧烤烤肉,45,3,1,松江区
9555,烧烤烤肉,83,4,7,闵行区
9556,烧烤烤肉,65,5,643,宝山区
9557,火锅,129,4,31,闵行区
9558,火锅,93,4,430,徐汇区
9559,火锅,66,4,256,浦东新区
9560,火锅,95,3,48,普陀区
9561,火锅,27,4,219,闵行区
9562,火锅,162,4,163,长宁区
9563,火锅,116,5,0,嘉定区
9564,火锅,69,4,296,宝山区
9565,火锅,61,4,38,浦东新区
9566,火锅,139,4,1,普陀区
9567,火锅,91,4,2809,黄浦区
9568,火锅,73,5,267,杨浦区
9569,火锅,125,3,3,闵行区
9570,火锅,63,4,358,闵行区
9571,火锅,73,4,199,嘉定区
9572,烧烤烤肉,83,4,7,闵行区
9573,烧烤烤肉,65,5,643,宝山区
9574,烧烤烤肉,106,3,0,金山区
9575,烧烤烤肉,99,4,257,松江区
9576,烧烤烤肉,60,4,13,闵行区
9577,烧烤烤肉,60,5,158,松江区
9578,烧烤烤肉,83,4,42,闵行区
9579,烧烤烤肉,56,3,69,嘉定区
9580,烧烤烤肉,0,4,275,奉贤区
9581,烧烤烤肉,57,4,8,浦东新区
9582,烧烤烤肉,30,3,1,青浦区
9583,烧烤烤肉,43,3,2,浦东新区
9584,烧烤烤肉,103,4,7,嘉定区
9585,烧烤烤肉,99,0,0,黄浦区
9586,烧烤烤肉,69,4,4,静安区
9587,火锅,125,3,3,闵行区
9588,火锅,66,4,158,浦东新区
9589,火锅,82,4,698,闵行区
9590,火锅,85,5,0,黄浦区
