,location
13120,虹口区
13121,徐汇区
13122,宝山区
13123,浦东新区
13124,杨浦区
13125,虹口区
13126,浦东新区
13127,青浦区
13128,金山区
13129,青浦区
13130,闵行区
13131,闵行区
13132,静安区
13133,嘉定区
13134,嘉定区
13135,金山区
13136,嘉定区
13137,浦东新区
13138,闵行区
13139,松江区
13140,闵行区
13141,松江区
13142,普陀区
13143,松江区
13144,浦东新区
13145,金山区
13146,宝山区
13147,嘉定区
13148,奉贤区
13149,金山区
13150,浦东新区
13151,宝山区
13152,宝山区
13153,虹口区
13154,浦东新区
13155,嘉定区
13156,青浦区
13157,金山区
13158,浦东新区
13159,奉贤区
13160,宝山区
13161,青浦区
13162,嘉定区
13163,奉贤区
13164,浦东新区
13165,浦东新区
13166,闵行区
13167,青浦区
13168,浦东新区
13169,奉贤区
13170,松江区
13171,闵行区
13172,浦东新区
13173,闵行区
13174,浦东新区
13175,奉贤区
13176,松江区
13177,嘉定区
13178,浦东新区
13179,浦东新区
13180,松江区
13181,闵行区
13182,浦东新区
13183,闵行区
13184,松江区
13185,浦东新区
13186,虹口区
13187,闵行区
13188,闵行区
13189,浦东新区
13190,嘉定区
13191,浦东新区
13192,青浦区
13193,嘉定区
13194,闵行区
13195,宝山区
13196,长宁区
13197,杨浦区
13198,金山区
13199,浦东新区
13200,宝山区
13201,奉贤区
13202,浦东新区
13203,浦东新区
13204,奉贤区
13205,宝山区
13206,宝山区
13207,青浦区
13208,松江区
13209,宝山区
13210,闵行区
13211,青浦区
13212,金山区
13213,松江区
13214,浦东新区
13215,浦东新区
13216,浦东新区
13217,浦东新区
13218,闵行区
13219,浦东新区
13220,金山区
13221,嘉定区
13222,其他区
13223,松江区
13224,松江区
13225,奉贤区
13226,其他区
13227,奉贤区
13228,闵行区
13229,浦东新区
13230,宝山区
13231,浦东新区
13232,浦东新区
13233,嘉定区
13234,宝山区
13235,其他区
13236,松江区
13237,奉贤区
13238,闵行区
13239,嘉定区
13240,松江区
13241,松江区
13242,闵行区
13243,奉贤区
13244,杨浦区
13245,松江区
13246,宝山区
13247,松江区
13248,虹口区
13249,浦东新区
13250,金山区
13251,浦东新区
13252,浦东新区
13253,闵行区
13254,金山区
13255,松江区
13256,松江区
13257,黄浦区
13258,松江区
13259,浦东新区
13260,普陀区
13261,奉贤区
13262,静安区
13263,浦东新区
13264,闵行区
13265,嘉定区
13266,青浦区
13267,松江区
13268,松江区
13269,浦东新区
13270,奉贤区
13271,浦东新区
13272,长宁区
13273,嘉定区
13274,松江区
13275,杨浦区
13276,浦东新区
13277,徐汇区
13278,奉贤区
13279,闵行区
13280,闵行区
13281,黄浦区
13282,浦东新区
13283,浦东新区
13284,普陀区
13285,松江区
13286,嘉定区
13287,徐汇区
13288,松江区
13289,杨浦区
13290,浦东新区
13291,宝山区
13292,宝山区
13293,浦东新区
13294,浦东新区
13295,松江区
13296,杨浦区
13297,静安区
13298,徐汇区
13299,松江区
13300,宝山区
13301,宝山区
13302,浦东新区
13303,虹口区
13304,宝山区
13305,虹口区
13306,闵行区
13307,普陀区
13308,松江区
13309,浦东新区
13310,闵行区
13311,闵行区
13312,杨浦区
13313,松江区
13314,浦东新区
13315,金山区
13316,松江区
13317,宝山区
13318,宝山区
13319,浦东新区
13320,黄浦区
13321,浦东新区
13322,青浦区
13323,浦东新区
13324,浦东新区
13325,青浦区
13326,浦东新区
13327,松江区
13328,宝山区
13329,青浦区
13330,松江区
13331,金山区
13332,杨浦区
13333,奉贤区
13334,松江区
13335,青浦区
13336,闵行区
13337,浦东新区
13338,浦东新区
13339,浦东新区
13340,闵行区
13341,杨浦区
13342,嘉定区
13343,静安区
13344,浦东新区
13345,浦东新区
13346,静安区
13347,闵行区
13348,徐汇区
13349,青浦区
13350,青浦区
13351,浦东新区
13352,浦东新区
13353,奉贤区
13354,松江区
13355,闵行区
13356,长宁区
13357,松江区
13358,浦东新区
13359,浦东新区
13360,嘉定区
13361,松江区
13362,黄浦区
13363,青浦区
13364,浦东新区
13365,嘉定区
13366,松江区
13367,青浦区
13368,嘉定区
13369,普陀区
13370,松江区
13371,杨浦区
13372,奉贤区
13373,浦东新区
13374,静安区
13375,青浦区
13376,浦东新区
13377,松江区
13378,奉贤区
13379,嘉定区
13380,青浦区
13381,长宁区
13382,宝山区
13383,浦东新区
13384,闵行区
13385,闵行区
13386,青浦区
13387,松江区
13388,静安区
13389,浦东新区
13390,嘉定区
13391,闵行区
13392,奉贤区
13393,松江区
13394,松江区
13395,松江区
13396,松江区
13397,浦东新区
13398,奉贤区
13399,宝山区
13400,静安区
13401,松江区
13402,金山区
13403,虹口区
13404,金山区
13405,松江区
13406,嘉定区
13407,浦东新区
13408,宝山区
13409,金山区
13410,静安区
13411,松江区
13412,嘉定区
13413,浦东新区
13414,浦东新区
13415,虹口区
13416,普陀区
13417,松江区
13418,闵行区
13419,嘉定区
13420,闵行区
13421,松江区
13422,金山区
13423,闵行区
13424,金山区
13425,普陀区
13426,闵行区
13427,浦东新区
13428,闵行区
13429,黄浦区
13430,闵行区
13431,闵行区
13432,长宁区
13433,虹口区
13434,嘉定区
13435,浦东新区
13436,浦东新区
13437,嘉定区
13438,静安区
13439,徐汇区
13440,普陀区
13441,徐汇区
13442,浦东新区
13443,虹口区
13444,黄浦区
13445,长宁区
13446,浦东新区
13447,徐汇区
13448,长宁区
13449,宝山区
13450,静安区
13451,黄浦区
13452,松江区
13453,徐汇区
13454,浦东新区
13455,徐汇区
13456,静安区
13457,虹口区
13458,闵行区
13459,浦东新区
13460,闵行区
13461,闵行区
13462,普陀区
13463,松江区
13464,宝山区
13465,宝山区
13466,黄浦区
13467,长宁区
13468,徐汇区
13469,松江区
13470,长宁区
13471,奉贤区
13472,浦东新区
13473,其他区
13474,闵行区
13475,浦东新区
13476,浦东新区
13477,闵行区
13478,闵行区
13479,黄浦区
13480,黄浦区
13481,松江区
13482,松江区
13483,闵行区
13484,闵行区
13485,静安区
13486,松江区
13487,浦东新区
13488,浦东新区
13489,长宁区
13490,黄浦区
13491,浦东新区
13492,浦东新区
13493,闵行区
13494,静安区
13495,浦东新区
13496,闵行区
13497,徐汇区
13498,杨浦区
13499,金山区
13500,奉贤区
13501,长宁区
13502,浦东新区
13503,奉贤区
13504,普陀区
13505,奉贤区
13506,嘉定区
13507,闵行区
13508,奉贤区
13509,徐汇区
13510,浦东新区
13511,松江区
13512,宝山区
13513,浦东新区
13514,浦东新区
13515,嘉定区
13516,静安区
13517,嘉定区
13518,金山区
13519,徐汇区
13520,嘉定区
13521,浦东新区
13522,静安区
13523,浦东新区
13524,嘉定区
13525,黄浦区
13526,徐汇区
13527,浦东新区
13528,浦东新区
13529,松江区
13530,长宁区
13531,闵行区
13532,宝山区
13533,虹口区
13534,静安区
13535,奉贤区
13536,黄浦区
13537,杨浦区
13538,长宁区
13539,黄浦区
13540,徐汇区
13541,松江区
13542,松江区
13543,长宁区
13544,闵行区
13545,松江区
13546,黄浦区
13547,长宁区
13548,闵行区
13549,宝山区
13550,闵行区
13551,浦东新区
13552,普陀区
13553,闵行区
13554,长宁区
13555,闵行区
13556,浦东新区
13557,嘉定区
13558,其他区
13559,浦东新区
13560,闵行区
13561,杨浦区
13562,宝山区
13563,松江区
13564,浦东新区
13565,松江区
13566,浦东新区
13567,其他区
13568,浦东新区
13569,闵行区
13570,闵行区
13571,浦东新区
13572,黄浦区
13573,其他区
13574,浦东新区
13575,其他区
13576,闵行区
13577,青浦区
13578,金山区
13579,浦东新区
13580,黄浦区
13581,浦东新区
13582,静安区
13583,金山区
13584,宝山区
13585,静安区
13586,松江区
13587,浦东新区
13588,静安区
13589,浦东新区
13590,嘉定区
13591,黄浦区
13592,虹口区
13593,闵行区
13594,浦东新区
13595,黄浦区
13596,普陀区
13597,虹口区
13598,浦东新区
13599,金山区
13600,虹口区
13601,闵行区
13602,浦东新区
13603,静安区
13604,浦东新区
13605,徐汇区
13606,闵行区
13607,奉贤区
13608,浦东新区
13609,奉贤区
13610,浦东新区
13611,嘉定区
13612,浦东新区
13613,杨浦区
13614,长宁区
13615,浦东新区
13616,闵行区
13617,长宁区
13618,松江区
13619,浦东新区
13620,金山区
13621,浦东新区
13622,虹口区
13623,黄浦区
13624,虹口区
13625,长宁区
13626,杨浦区
13627,浦东新区
13628,长宁区
13629,闵行区
13630,静安区
13631,杨浦区
13632,浦东新区
13633,杨浦区
13634,奉贤区
13635,嘉定区
13636,杨浦区
13637,普陀区
13638,黄浦区
13639,浦东新区
13640,浦东新区
13641,浦东新区
13642,浦东新区
13643,浦东新区
13644,浦东新区
13645,虹口区
13646,浦东新区
13647,静安区
13648,闵行区
13649,宝山区
13650,闵行区
13651,浦东新区
13652,普陀区
13653,浦东新区
13654,浦东新区
13655,青浦区
13656,浦东新区
13657,浦东新区
13658,静安区
13659,闵行区
13660,浦东新区
13661,长宁区
13662,黄浦区
13663,浦东新区
13664,普陀区
13665,浦东新区
13666,普陀区
13667,浦东新区
13668,浦东新区
13669,长宁区
13670,嘉定区
13671,杨浦区
13672,奉贤区
13673,长宁区
13674,宝山区
13675,杨浦区
13676,浦东新区
13677,杨浦区
13678,闵行区
13679,浦东新区
13680,杨浦区
13681,静安区
13682,闵行区
13683,浦东新区
13684,浦东新区
13685,静安区
13686,闵行区
13687,虹口区
13688,长宁区
13689,浦东新区
13690,浦东新区
13691,黄浦区
13692,普陀区
13693,长宁区
13694,浦东新区
13695,长宁区
13696,闵行区
13697,宝山区
13698,普陀区
13699,浦东新区
13700,松江区
13701,黄浦区
13702,闵行区
13703,杨浦区
13704,浦东新区
13705,松江区
13706,静安区
13707,黄浦区
13708,长宁区
13709,奉贤区
13710,杨浦区
13711,闵行区
13712,金山区
13713,宝山区
13714,松江区
13715,闵行区
13716,杨浦区
13717,闵行区
13718,浦东新区
13719,浦东新区
13720,青浦区
13721,闵行区
13722,虹口区
13723,浦东新区
13724,金山区
13725,浦东新区
13726,金山区
13727,宝山区
13728,黄浦区
13729,黄浦区
13730,杨浦区
13731,杨浦区
13732,浦东新区
13733,浦东新区
13734,虹口区
13735,长宁区
13736,嘉定区
13737,杨浦区
13738,嘉定区
13739,杨浦区
13740,长宁区
13741,闵行区
13742,松江区
13743,金山区
13744,浦东新区
13745,浦东新区
13746,宝山区
13747,金山区
13748,虹口区
13749,金山区
13750,青浦区
13751,浦东新区
13752,浦东新区
13753,浦东新区
13754,杨浦区
13755,普陀区
13756,松江区
13757,浦东新区
13758,青浦区
13759,奉贤区
13760,浦东新区
13761,青浦区
13762,松江区
13763,浦东新区
13764,浦东新区
13765,静安区
13766,徐汇区
13767,黄浦区
13768,徐汇区
13769,浦东新区
13770,浦东新区
13771,浦东新区
13772,虹口区
13773,宝山区
13774,长宁区
13775,闵行区
13776,浦东新区
13777,奉贤区
13778,青浦区
13779,杨浦区
13780,闵行区
13781,奉贤区
13782,宝山区
13783,黄浦区
13784,普陀区
13785,宝山区
13786,嘉定区
13787,虹口区
13788,嘉定区
13789,嘉定区
13790,浦东新区
13791,徐汇区
13792,嘉定区
13793,杨浦区
13794,嘉定区
13795,浦东新区
13796,徐汇区
13797,宝山区
13798,浦东新区
13799,徐汇区
13800,宝山区
13801,闵行区
13802,静安区
13803,闵行区
13804,浦东新区
13805,闵行区
13806,宝山区
13807,奉贤区
13808,松江区
13809,闵行区
13810,徐汇区
13811,浦东新区
13812,杨浦区
13813,徐汇区
13814,普陀区
13815,青浦区
13816,金山区
13817,松江区
13818,杨浦区
13819,闵行区
13820,浦东新区
13821,普陀区
13822,黄浦区
13823,宝山区
13824,闵行区
13825,徐汇区
13826,浦东新区
13827,普陀区
13828,普陀区
13829,金山区
13830,嘉定区
13831,嘉定区
13832,静安区
13833,浦东新区
13834,浦东新区
13835,静安区
13836,静安区
13837,浦东新区
13838,闵行区
13839,黄浦区
13840,嘉定区
13841,浦东新区
13842,嘉定区
13843,浦东新区
13844,金山区
13845,浦东新区
13846,静安区
13847,闵行区
13848,黄浦区
13849,宝山区
13850,嘉定区
13851,浦东新区
13852,虹口区
13853,闵行区
13854,浦东新区
13855,闵行区
13856,杨浦区
13857,长宁区
13858,青浦区
13859,浦东新区
13860,普陀区
13861,松江区
13862,浦东新区
13863,宝山区
13864,黄浦区
13865,浦东新区
13866,闵行区
13867,奉贤区
13868,普陀区
13869,松江区
13870,闵行区
13871,奉贤区
13872,虹口区
13873,长宁区
13874,浦东新区
13875,浦东新区
13876,杨浦区
13877,黄浦区
13878,浦东新区
13879,黄浦区
13880,松江区
13881,浦东新区
13882,浦东新区
13883,闵行区
13884,浦东新区
13885,宝山区
13886,金山区
13887,青浦区
13888,普陀区
13889,浦东新区
13890,浦东新区
13891,徐汇区
13892,闵行区
13893,闵行区
13894,浦东新区
13895,闵行区
13896,嘉定区
13897,闵行区
13898,黄浦区
13899,宝山区
13900,闵行区
13901,闵行区
13902,浦东新区
13903,青浦区
13904,闵行区
13905,静安区
13906,静安区
13907,浦东新区
13908,黄浦区
13909,青浦区
13910,嘉定区
13911,松江区
13912,闵行区
13913,嘉定区
13914,闵行区
13915,闵行区
13916,普陀区
13917,嘉定区
13918,金山区
13919,奉贤区
13920,浦东新区
13921,闵行区
13922,杨浦区
13923,宝山区
13924,宝山区
13925,松江区
13926,嘉定区
13927,闵行区
13928,嘉定区
13929,闵行区
13930,奉贤区
13931,浦东新区
13932,静安区
13933,闵行区
13934,静安区
13935,浦东新区
13936,闵行区
13937,嘉定区
13938,浦东新区
13939,静安区
13940,浦东新区
13941,杨浦区
13942,闵行区
13943,杨浦区
13944,虹口区
13945,杨浦区
13946,嘉定区
13947,静安区
13948,松江区
13949,宝山区
13950,宝山区
13951,杨浦区
13952,浦东新区
13953,宝山区
13954,松江区
13955,杨浦区
13956,嘉定区
13957,杨浦区
13958,徐汇区
13959,长宁区
13960,宝山区
13961,嘉定区
13962,闵行区
13963,闵行区
13964,杨浦区
13965,虹口区
13966,闵行区
13967,青浦区
13968,闵行区
13969,浦东新区
13970,青浦区
13971,金山区
13972,浦东新区
13973,闵行区
13974,普陀区
13975,松江区
13976,松江区
13977,长宁区
13978,浦东新区
13979,杨浦区
13980,松江区
13981,金山区
13982,宝山区
13983,静安区
13984,浦东新区
13985,嘉定区
13986,浦东新区
13987,浦东新区
13988,奉贤区
13989,宝山区
13990,黄浦区
13991,闵行区
13992,金山区
13993,嘉定区
13994,嘉定区
13995,宝山区
13996,浦东新区
13997,浦东新区
13998,闵行区
13999,闵行区
14000,闵行区
14001,其他区
14002,浦东新区
14003,嘉定区
14004,宝山区
14005,松江区
14006,松江区
14007,浦东新区
14008,浦东新区
14009,长宁区
14010,浦东新区
14011,宝山区
14012,奉贤区
14013,奉贤区
14014,浦东新区
14015,宝山区
14016,松江区
14017,宝山区
14018,普陀区
14019,宝山区
14020,闵行区
14021,浦东新区
14022,浦东新区
14023,黄浦区
14024,闵行区
14025,嘉定区
14026,闵行区
14027,松江区
14028,嘉定区
14029,浦东新区
14030,松江区
14031,闵行区
14032,黄浦区
14033,长宁区
14034,闵行区
14035,黄浦区
14036,浦东新区
14037,宝山区
14038,浦东新区
14039,黄浦区
14040,长宁区
14041,青浦区
14042,杨浦区
14043,闵行区
14044,浦东新区
14045,闵行区
14046,宝山区
14047,浦东新区
14048,徐汇区
14049,浦东新区
14050,浦东新区
14051,奉贤区
14052,徐汇区
14053,徐汇区
14054,浦东新区
14055,闵行区
14056,闵行区
14057,黄浦区
14058,闵行区
14059,闵行区
14060,浦东新区
14061,浦东新区
14062,黄浦区
14063,松江区
14064,闵行区
14065,闵行区
14066,嘉定区
14067,浦东新区
14068,黄浦区
14069,其他区
14070,青浦区
14071,徐汇区
14072,闵行区
14073,徐汇区
14074,长宁区
14075,长宁区
14076,闵行区
14077,闵行区
14078,杨浦区
14079,静安区
14080,闵行区
14081,静安区
14082,虹口区
14083,浦东新区
14084,青浦区
14085,虹口区
14086,徐汇区
14087,金山区
14088,闵行区
14089,青浦区
14090,浦东新区
14091,浦东新区
14092,宝山区
14093,宝山区
14094,杨浦区
14095,虹口区
14096,黄浦区
14097,浦东新区
14098,普陀区
14099,闵行区
14100,其他区
14101,虹口区
14102,闵行区
14103,黄浦区
14104,杨浦区
14105,青浦区
14106,青浦区
14107,长宁区
14108,杨浦区
14109,奉贤区
14110,浦东新区
14111,浦东新区
14112,长宁区
14113,杨浦区
14114,闵行区
14115,嘉定区
14116,嘉定区
14117,嘉定区
14118,松江区
14119,黄浦区
14120,宝山区
14121,奉贤区
14122,杨浦区
14123,闵行区
14124,静安区
14125,闵行区
14126,松江区
14127,奉贤区
14128,宝山区
14129,闵行区
14130,浦东新区
